MQ7,MQ2,T,U
121.0,106.9,28.4,63.59
120.9,106.9,28.4,63.59
120.8,106.9,28.4,63.6
120.7,106.9,28.4,63.6
120.7,106.9,28.4,63.6
120.7,106.9,28.4,63.6
120.7,106.9,28.4,63.6
120.7,106.9,28.4,63.6
120.7,106.9,28.4,63.61
120.7,106.9,28.4,63.62
120.7,106.9,28.4,63.63
120.8,107.0,28.39,63.64
120.9,107.0,28.39,63.65
121.0,107.0,28.39,63.66
121.0,107.0,28.39,63.67
121.0,107.0,28.39,63.69
121.0,107.0,28.39,63.7
121.0,107.0,28.39,63.71
121.0,107.0,28.39,63.71
121.0,107.0,28.39,63.71
121.0,107.0,28.39,63.71
121.0,107.0,28.4,63.71
121.0,107.0,28.4,63.71
121.0,107.0,28.4,63.71
121.0,107.0,28.4,63.71
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.0,107.0,28.4,63.7
121.1,107.0,28.4,63.7
121.2,107.1,28.4,63.7
121.3,107.1,28.4,63.71
121.4,107.2,28.4,63.72
121.5,107.2,28.4,63.73
121.6,107.2,28.4,63.74
121.7,107.3,28.4,63.75
121.8,107.4,28.4,63.76
121.8,107.5,28.4,63.77
121.9,107.6,28.4,63.78
121.9,107.7,28.4,63.79
121.9,107.7,28.4,63.8
121.8,107.8,28.4,63.8
121.8,107.8,28.4,63.79
121.8,107.9,28.4,63.78
121.7,108.0,28.4,63.77
121.6,108.0,28.4,63.76
121.5,108.0,28.4,63.75
121.5,107.9,28.4,63.74
121.4,107.8,28.4,63.73
121.3,107.7,28.4,63.72
121.2,107.6,28.4,63.71
121.1,107.4,28.4,63.7
121.0,107.4,28.4,63.7
121.0,107.4,28.4,63.71
121.1,107.4,28.4,63.72
121.1,107.3,28.4,63.72
121.1,107.2,28.4,63.72
121.2,107.2,28.4,63.72
121.2,107.2,28.4,63.72
121.2,107.2,28.39,63.72
121.2,107.2,28.38,63.72
121.3,107.3,28.38,63.72
121.3,107.2,28.38,63.72
121.2,107.1,28.38,63.72
121.1,107.0,28.38,63.72
121.2,107.1,28.38,63.73
121.2,107.1,28.37,63.74
121.1,107.1,28.37,63.75
121.0,107.0,28.36,63.75
120.9,106.9,28.37,63.76
120.9,106.8,28.37,63.77
120.9,106.7,28.36,63.78
120.9,106.6,28.35,63.79
120.9,106.5,28.34,63.79
120.9,106.5,28.33,63.79
120.8,106.3,28.32,63.79
120.8,106.3,28.32,63.79
120.8,106.2,28.31,63.79
121.0,106.3,28.31,63.81
121.1,106.3,28.3,63.82
121.1,106.4,28.3,63.83
121.1,106.5,28.3,63.84
121.2,106.6,28.3,63.85
121.2,106.7,28.3,63.86
121.2,106.7,28.3,63.87
121.2,106.8,28.3,63.88
121.2,106.8,28.3,63.89
121.2,106.9,28.3,63.9
121.1,106.9,28.3,63.89
121.1,107.0,28.3,63.89
121.1,107.0,28.31,63.88
121.1,107.0,28.32,63.87
121.1,107.0,28.33,63.86
121.1,107.0,28.34,63.85
121.1,107.0,28.35,63.84
121.1,107.0,28.36,63.83
121.1,107.0,28.37,63.82
121.1,107.0,28.38,63.81
121.2,107.0,28.39,63.81
121.2,107.1,28.4,63.79
121.2,107.1,28.4,63.78
121.2,107.1,28.41,63.77
121.1,107.1,28.42,63.76
121.1,107.1,28.43,63.74
121.2,107.1,28.44,63.72
121.3,107.1,28.45,63.7
121.4,107.2,28.46,63.68
121.5,107.3,28.47,63.65
121.5,107.3,28.48,63.62
121.6,107.2,28.49,63.6
121.7,107.2,28.5,63.58
121.7,107.2,28.5,63.56
121.7,107.2,28.5,63.54
121.7,107.2,28.5,63.52
121.6,107.2,28.5,63.5
121.5,107.2,28.5,63.48
121.4,107.1,28.5,63.46
121.3,107.0,28.5,63.45
121.3,107.0,28.5,63.44
121.3,107.0,28.5,63.43
121.3,107.0,28.51,63.42
121.3,107.0,28.52,63.41
121.3,107.0,28.53,63.39
121.4,107.0,28.54,63.38
121.4,107.0,28.55,63.37
121.5,107.0,28.56,63.36
121.6,107.1,28.57,63.35
121.5,107.0,28.58,63.34
121.4,107.0,28.59,63.32
121.4,107.1,28.6,63.3
121.4,107.2,28.6,63.28
121.5,107.3,28.6,63.26
121.6,107.4,28.6,63.24
121.6,107.5,28.6,63.22
121.7,107.6,28.61,63.2
121.7,107.7,28.62,63.18
121.7,107.6,28.62,63.15
121.9,107.8,28.62,63.12
122.0,107.9,28.62,63.1
122.0,107.9,28.62,63.08
122.0,107.9,28.62,63.06
122.0,107.9,28.62,63.04
122.0,107.9,28.62,63.03
122.0,107.9,28.62,63.02
122.0,107.9,28.61,63.01
122.0,107.9,28.6,63.0
122.0,108.0,28.6,63.0
122.0,108.0,28.6,63.0
122.0,108.0,28.6,63.0
122.0,108.0,28.6,63.0
122.0,108.0,28.6,63.0
122.0,108.0,28.6,63.0
121.9,108.0,28.6,63.0
121.9,108.0,28.6,63.0
121.9,108.0,28.6,63.01
121.9,108.0,28.6,63.02
122.0,108.0,28.6,63.03
122.1,108.1,28.6,63.04
122.2,108.2,28.6,63.05
122.3,108.3,28.6,63.06
122.4,108.3,28.6,63.07
122.5,108.4,28.6,63.08
122.7,108.6,28.61,63.09
122.8,108.7,28.61,63.09
122.9,108.8,28.62,63.08
123.1,109.0,28.62,63.07
123.2,109.2,28.63,63.06
123.2,109.2,28.64,63.05
123.2,109.2,28.65,63.04
123.3,109.3,28.65,63.02
123.3,109.5,28.65,63.0
123.3,109.5,28.65,62.98
123.4,109.5,28.64,62.96
123.4,109.5,28.64,62.95
123.4,109.5,28.64,62.94
123.3,109.4,28.64,62.93
123.2,109.3,28.63,62.92
123.2,109.3,28.62,62.91
123.2,109.3,28.61,62.9
123.1,109.2,28.61,62.9
123.1,109.1,28.61,62.9
123.1,109.1,28.61,62.9
123.0,109.0,28.61,62.9
123.0,109.0,28.61,62.9
123.1,109.0,28.6,62.9
123.2,109.1,28.6,62.9
123.3,109.2,28.6,62.9
123.3,109.2,28.6,62.9
123.3,109.3,28.6,62.9
123.3,109.3,28.6,62.9
123.4,109.4,28.6,62.9
123.5,109.5,28.6,62.9
123.6,109.6,28.6,62.9
123.7,109.7,28.6,62.9
123.6,109.7,28.6,62.9
123.5,109.7,28.6,62.9
123.5,109.7,28.6,62.91
123.5,109.7,28.59,62.92
123.5,109.6,28.58,62.93
123.5,109.6,28.58,62.94
123.4,109.5,28.58,62.95
123.3,109.4,28.58,62.96
123.3,109.4,28.57,62.97
123.2,109.3,28.56,62.98
123.3,109.3,28.55,62.99
123.3,109.2,28.54,63.01
123.2,109.1,28.53,63.01
123.3,109.2,28.53,63.02
123.4,109.3,28.53,63.03
123.4,109.3,28.52,63.04
123.4,109.3,28.51,63.05
123.4,109.3,28.5,63.07
123.3,109.2,28.5,63.09
123.4,109.3,28.5,63.11
123.3,109.3,28.5,63.13
123.3,109.4,28.5,63.14
123.3,109.5,28.5,63.16
123.3,109.5,28.49,63.17
123.3,109.5,28.49,63.18
123.4,109.6,28.48,63.19
123.5,109.7,28.47,63.21
123.6,109.8,28.46,63.22
123.7,109.9,28.45,63.23
123.7,109.9,28.44,63.24
123.8,110.0,28.43,63.25
123.9,110.0,28.42,63.26
124.0,110.0,28.41,63.28
124.0,110.0,28.41,63.3
124.0,110.0,28.4,63.32
124.0,110.0,28.4,63.34
124.0,110.0,28.4,63.35
124.0,110.0,28.4,63.36
123.9,109.9,28.4,63.37
123.8,109.8,28.4,63.38
123.7,109.7,28.4,63.39
123.7,109.6,28.4,63.4
123.7,109.5,28.4,63.41
123.7,109.5,28.4,63.42
123.7,109.5,28.4,63.43
123.6,109.4,28.4,63.44
123.5,109.3,28.4,63.45
123.4,109.2,28.4,63.46
123.4,109.2,28.4,63.47
123.4,109.2,28.4,63.48
123.4,109.2,28.4,63.49
123.4,109.3,28.4,63.5
123.3,109.3,28.4,63.5
123.2,109.2,28.4,63.5
123.1,109.1,28.39,63.51
123.2,109.1,28.38,63.52
123.3,109.1,28.37,63.53
123.3,109.1,28.36,63.54
123.3,109.1,28.35,63.55
123.3,109.1,28.34,63.56
123.3,109.1,28.33,63.58
123.3,109.0,28.32,63.6
123.4,109.1,28.31,63.62
123.5,109.2,28.3,63.65
123.6,109.3,28.29,63.67
123.6,109.4,28.28,63.69
123.6,109.5,28.27,63.71
123.7,109.6,28.27,63.73
123.9,109.7,28.27,63.76
124.1,109.8,28.27,63.79
124.2,109.9,28.27,63.81
124.2,110.0,28.27,63.83
124.2,110.0,28.27,63.85
124.2,110.0,28.27,63.86
124.2,110.0,28.28,63.87
124.2,110.0,28.29,63.88
124.2,109.9,28.3,63.89
124.2,109.9,28.31,63.9
124.1,109.9,28.31,63.9
124.0,109.9,28.32,63.9
123.9,109.8,28.33,63.9
123.8,109.7,28.34,63.9
123.7,109.6,28.35,63.89
123.6,109.5,28.36,63.88
123.5,109.4,28.37,63.87
123.4,109.3,28.38,63.85
123.3,109.3,28.39,63.83
123.2,109.2,28.39,63.81
123.1,109.1,28.41,63.79
123.0,109.0,28.42,63.76
123.0,109.0,28.43,63.73
123.0,109.0,28.44,63.7
123.0,109.0,28.45,63.68
123.1,109.1,28.46,63.65
123.1,109.1,28.47,63.62
123.1,109.1,28.48,63.6
123.1,109.1,28.49,63.58
123.1,109.1,28.5,63.55
123.1,109.1,28.49,63.52
123.1,109.1,28.48,63.5
123.1,109.1,28.47,63.48
123.1,109.0,28.46,63.46
123.0,108.9,28.45,63.44
122.8,108.7,28.44,63.43
122.7,108.7,28.42,63.42
122.6,108.6,28.4,63.42
122.5,108.5,28.38,63.42
122.5,108.4,28.36,63.43
122.4,108.3,28.35,63.44
122.4,108.3,28.34,63.46
122.4,108.2,28.32,63.48
122.4,108.2,28.3,63.51
122.5,108.2,28.28,63.54
122.5,108.2,28.26,63.57
122.6,108.1,28.25,63.61
122.6,108.1,28.24,63.64
122.6,108.1,28.24,63.68
122.5,108.1,28.23,63.72
122.5,108.1,28.22,63.76
122.4,108.0,28.22,63.79
122.3,108.0,28.22,63.82
122.2,108.0,28.23,63.84
122.1,108.0,28.24,63.86
122.1,108.0,28.25,63.88
122.0,108.0,28.26,63.89
122.0,108.0,28.27,63.9
122.0,107.9,28.27,63.9
122.0,107.8,28.28,63.9
122.0,107.7,28.29,63.9
122.0,107.6,28.29,63.9
122.0,107.5,28.3,63.89
122.0,107.4,28.3,63.88
122.0,107.3,28.31,63.87
122.0,107.2,28.31,63.86
122.0,107.1,28.31,63.85
122.0,107.0,28.31,63.83
122.0,107.0,28.31,63.81
121.9,107.0,28.31,63.79
121.9,107.0,28.31,63.77
121.9,107.0,28.31,63.75
121.9,107.0,28.31,63.74
121.8,107.0,28.31,63.73
121.8,107.0,28.3,63.71
121.8,107.0,28.29,63.7
121.8,107.0,28.28,63.69
121.8,107.1,28.28,63.69
121.8,107.2,28.28,63.7
121.9,107.3,28.27,63.71
121.9,107.4,28.26,63.72
121.9,107.5,28.25,63.73
121.9,107.6,28.25,63.74
122.0,107.7,28.24,63.75
122.0,107.8,28.24,63.77
122.0,107.8,28.25,63.79
122.0,107.8,28.26,63.81
122.0,107.7,28.26,63.83
122.0,107.6,28.26,63.84
122.0,107.5,28.27,63.85
122.0,107.5,28.28,63.86
122.0,107.4,28.29,63.86
122.0,107.3,28.29,63.86
122.0,107.3,28.31,63.86
122.0,107.2,28.32,63.86
122.0,107.2,28.33,63.85
121.9,107.2,28.34,63.84
121.9,107.2,28.35,63.82
121.9,107.2,28.36,63.8
121.8,107.2,28.37,63.78
121.8,107.1,28.38,63.75
121.7,107.1,28.4,63.73
121.7,107.1,28.42,63.7
121.6,107.0,28.43,63.67
121.5,107.0,28.44,63.64
121.4,107.0,28.45,63.6
121.4,107.0,28.46,63.56
121.4,107.1,28.47,63.53
121.4,107.2,28.48,63.5
121.5,107.2,28.49,63.47
121.4,107.2,28.5,63.44
121.5,107.3,28.5,63.41
121.5,107.4,28.5,63.39
121.6,107.5,28.5,63.37
121.7,107.5,28.5,63.35
121.8,107.5,28.5,63.34
121.9,107.5,28.5,63.32
121.8,107.4,28.5,63.3
121.8,107.3,28.5,63.28
121.7,107.3,28.5,63.26
121.8,107.3,28.5,63.25
121.8,107.3,28.5,63.24
121.8,107.3,28.5,63.23
121.8,107.3,28.5,63.22
121.8,107.4,28.5,63.2
121.8,107.5,28.5,63.18
121.8,107.6,28.5,63.17
121.9,107.7,28.5,63.16
121.8,107.7,28.51,63.15
121.9,107.8,28.51,63.14
121.9,107.8,28.51,63.12
121.9,107.7,28.51,63.1
121.9,107.6,28.51,63.08
121.8,107.5,28.51,63.06
121.7,107.4,28.51,63.05
121.6,107.3,28.51,63.04
121.5,107.2,28.51,63.03
121.4,107.1,28.51,63.02
121.4,107.1,28.5,63.02
121.4,107.1,28.5,63.02
121.4,107.1,28.5,63.03
121.3,107.1,28.5,63.04
121.3,107.2,28.5,63.05
121.3,107.2,28.5,63.06
121.3,107.2,28.5,63.07
121.4,107.2,28.5,63.09
121.5,107.3,28.5,63.11
121.6,107.4,28.49,63.13
121.7,107.5,28.49,63.14
121.7,107.5,28.49,63.15
121.7,107.6,28.49,63.16
121.8,107.7,28.49,63.17
121.8,107.7,28.49,63.18
121.9,107.8,28.49,63.19
122.0,107.9,28.48,63.2
122.0,108.0,28.48,63.2
122.0,108.0,28.48,63.2
122.0,108.0,28.49,63.2
122.0,108.0,28.49,63.2
122.0,108.0,28.49,63.2
122.0,108.0,28.48,63.2
122.0,108.0,28.47,63.2
122.0,108.0,28.47,63.2
122.0,108.0,28.47,63.2
122.0,108.0,28.47,63.2
122.0,108.0,28.47,63.2
122.0,108.0,28.47,63.2
122.0,108.0,28.47,63.21
122.0,108.0,28.47,63.22
122.0,108.0,28.47,63.23
122.0,108.0,28.48,63.24
122.0,108.0,28.49,63.25
122.0,108.0,28.49,63.26
122.0,108.0,28.49,63.26
122.0,108.0,28.5,63.26
122.0,108.0,28.51,63.26
122.0,108.0,28.52,63.26
122.0,108.0,28.53,63.24
122.0,108.0,28.54,63.22
122.0,108.0,28.55,63.2
122.0,108.0,28.56,63.18
122.0,108.0,28.57,63.15
122.0,108.0,28.58,63.12
122.0,108.0,28.59,63.1
122.0,108.0,28.6,63.07
122.0,108.0,28.6,63.04
122.0,108.0,28.6,63.01
122.0,108.0,28.6,62.99
122.0,108.0,28.6,62.97
122.0,108.0,28.6,62.95
122.0,108.0,28.6,62.93
122.0,108.0,28.6,62.92
122.0,108.0,28.6,62.9
122.0,108.0,28.61,62.88
122.0,108.0,28.61,62.87
122.0,108.0,28.61,62.86
122.1,108.0,28.61,62.85
122.1,108.0,28.62,62.84
122.1,108.0,28.62,62.83
122.1,108.0,28.63,62.82
122.1,108.1,28.64,62.81
122.1,108.1,28.65,62.8
122.1,108.1,28.66,62.79
122.1,108.1,28.66,62.78
122.1,108.1,28.67,62.77
122.2,108.2,28.68,62.76
122.2,108.3,28.69,62.75
122.3,108.4,28.69,62.74
122.4,108.5,28.7,62.73
122.5,108.6,28.7,62.71
122.6,108.6,28.7,62.69
122.7,108.7,28.7,62.67
122.8,108.8,28.71,62.66
122.9,108.9,28.72,62.64
123.0,109.0,28.73,62.62
123.0,109.0,28.74,62.6
123.0,109.0,28.75,62.58
123.0,109.0,28.76,62.56
123.0,109.0,28.77,62.53
123.0,109.0,28.78,62.51
123.0,109.0,28.79,62.49
123.0,109.0,28.8,62.46
123.0,109.0,28.8,62.43
123.0,109.0,28.8,62.41
123.0,109.0,28.8,62.39
123.0,109.0,28.8,62.37
123.0,109.0,28.8,62.35
123.0,109.0,28.8,62.33
123.0,109.0,28.8,62.31
123.0,109.0,28.8,62.29
123.0,109.0,28.8,62.27
123.0,109.0,28.79,62.26
123.0,109.0,28.79,62.25
123.0,109.0,28.78,62.24
123.0,109.0,28.77,62.24
123.0,109.0,28.77,62.24
123.0,109.0,28.76,62.24
123.0,109.0,28.75,62.24
123.0,109.0,28.74,62.25
123.0,109.0,28.73,62.26
123.0,109.0,28.72,62.27
123.0,109.0,28.72,62.28
123.0,109.0,28.71,62.3
123.0,109.0,28.71,62.32
123.0,109.0,28.71,62.33
123.0,109.0,28.7,62.34
123.0,109.0,28.7,62.35
123.0,109.0,28.7,62.36
123.0,109.0,28.7,62.37
123.0,109.0,28.7,62.38
123.0,109.0,28.7,62.39
123.0,109.0,28.7,62.4
123.0,109.0,28.7,62.4
123.0,109.0,28.7,62.4
123.0,109.0,28.7,62.4
123.0,109.0,28.7,62.4
123.0,109.0,28.7,62.41
123.0,109.0,28.7,62.42
123.0,109.0,28.7,62.42
123.1,109.0,28.7,62.42
123.2,109.0,28.7,62.42
123.3,109.0,28.7,62.42
123.3,109.0,28.71,62.42
123.3,109.0,28.71,62.42
123.3,109.0,28.71,62.42
123.3,108.9,28.71,62.42
123.3,108.9,28.71,62.41
123.3,108.9,28.71,62.4
123.2,108.8,28.72,62.4
123.1,108.8,28.72,62.4
122.9,108.7,28.73,62.39
122.7,108.6,28.73,62.38
122.6,108.5,28.73,62.37
122.5,108.4,28.74,62.36
122.4,108.3,28.75,62.35
122.3,108.3,28.76,62.34
122.2,108.2,28.77,62.33
122.2,108.2,28.78,62.32
122.3,108.3,28.78,62.31
122.3,108.3,28.79,62.3
122.4,108.4,28.79,62.3
122.5,108.5,28.8,62.3
122.6,108.5,28.8,62.3
122.7,108.6,28.8,62.3
122.8,108.7,28.8,62.3
122.9,108.8,28.8,62.3
123.0,108.8,28.8,62.3
122.9,108.7,28.8,62.29
122.8,108.6,28.8,62.28
122.7,108.5,28.8,62.27
122.6,108.4,28.8,62.26
122.5,108.3,28.8,62.25
122.4,108.3,28.8,62.24
122.3,108.2,28.8,62.23
122.2,108.1,28.8,62.22
122.1,108.0,28.8,62.21
121.9,107.9,28.8,62.2
121.9,107.8,28.8,62.2
121.9,107.8,28.8,62.2
121.9,107.8,28.79,62.2
121.9,107.8,28.78,62.2
121.8,107.8,28.78,62.21
121.8,107.8,28.78,62.22
121.8,107.8,28.78,62.23
121.8,107.8,28.77,62.24
121.8,107.8,28.76,62.25
121.9,107.9,28.76,62.26
121.9,108.0,28.76,62.27
121.9,108.0,28.76,62.28
121.9,108.0,28.77,62.29
121.9,108.0,28.78,62.3
122.0,108.0,28.78,62.3
122.0,108.0,28.78,62.3
122.0,108.0,28.78,62.3
122.0,108.0,28.79,62.3
122.0,108.0,28.8,62.29
122.0,108.0,28.8,62.28
122.0,108.0,28.8,62.27
122.0,108.0,28.8,62.26
122.0,108.0,28.8,62.25
122.0,108.0,28.8,62.24
122.0,108.0,28.8,62.23
122.0,108.0,28.8,62.21
122.0,108.0,28.8,62.19
122.0,108.0,28.8,62.17
122.0,108.0,28.81,62.16
122.0,108.0,28.81,62.15
121.9,107.9,28.82,62.14
121.8,107.8,28.82,62.13
121.7,107.7,28.83,62.12
121.6,107.6,28.84,62.11
121.6,107.6,28.85,62.09
121.6,107.6,28.86,62.08
121.6,107.6,28.87,62.07
121.6,107.5,28.88,62.06
121.6,107.4,28.88,62.05
121.5,107.3,28.89,62.03
121.5,107.4,28.89,62.01
121.5,107.4,28.9,61.99
121.5,107.5,28.9,61.97
121.6,107.5,28.9,61.95
121.5,107.4,28.9,61.94
121.4,107.3,28.9,61.93
121.4,107.3,28.9,61.92
121.4,107.4,28.9,61.91
121.4,107.5,28.9,61.9
121.5,107.6,28.9,61.89
121.6,107.6,28.9,61.88
121.7,107.7,28.9,61.87
121.8,107.6,28.9,61.86
121.7,107.7,28.9,61.85
121.7,107.7,28.9,61.83
121.7,107.7,28.9,61.82
121.6,107.6,28.9,61.81
121.5,107.5,28.89,61.8
121.4,107.4,28.88,61.79
121.3,107.3,28.87,61.79
121.2,107.2,28.86,61.79
121.1,107.1,28.85,61.8
121.0,107.1,28.83,61.81
121.0,107.0,28.81,61.83
121.0,107.0,28.79,61.86
121.0,107.0,28.77,61.88
121.0,107.0,28.75,61.91
121.0,107.0,28.74,61.94
121.1,107.0,28.73,61.97
121.1,107.0,28.72,62.01
121.1,107.0,28.71,62.05
121.1,107.0,28.7,62.09
121.1,107.0,28.7,62.13
121.1,107.0,28.7,62.16
121.1,107.0,28.7,62.19
121.2,107.0,28.7,62.22
121.2,107.0,28.7,62.24
121.2,107.0,28.7,62.27
121.1,107.0,28.7,62.3
121.1,107.0,28.7,62.32
121.1,107.0,28.7,62.34
121.1,107.0,28.69,62.35
121.1,107.0,28.69,62.36
121.1,107.0,28.68,62.37
121.1,107.0,28.67,62.38
121.0,107.0,28.66,62.39
121.0,107.0,28.65,62.4
121.0,107.0,28.64,62.41
121.0,107.0,28.63,62.42
121.0,107.0,28.62,62.43
121.0,107.0,28.61,62.44
121.0,107.0,28.61,62.45
121.0,107.0,28.6,62.46
121.0,107.0,28.6,62.47
121.0,107.0,28.6,62.48
121.1,107.0,28.6,62.49
121.1,107.0,28.6,62.5
121.1,107.0,28.59,62.5
121.1,107.0,28.59,62.51
121.1,107.0,28.58,62.52
121.1,107.0,28.57,62.53
121.1,107.0,28.56,62.54
121.1,107.0,28.55,62.55
121.2,107.0,28.54,62.56
121.2,107.0,28.53,62.57
121.1,107.0,28.52,62.58
121.1,107.0,28.51,62.6
121.1,107.0,28.51,62.61
121.1,107.0,28.5,62.62
121.1,107.0,28.5,62.63
121.1,107.0,28.5,62.64
121.1,107.0,28.5,62.65
121.1,107.0,28.5,62.66
121.0,107.0,28.5,62.67
121.0,107.0,28.5,62.68
121.0,107.0,28.5,62.69
121.0,107.0,28.5,62.69
121.0,107.0,28.5,62.7
121.0,107.0,28.5,62.7
121.0,107.0,28.5,62.71
121.0,107.0,28.5,62.72
121.0,107.0,28.5,62.73
121.0,107.0,28.5,62.74
121.0,107.0,28.5,62.75
121.0,107.0,28.5,62.76
121.0,107.0,28.5,62.77
121.0,107.0,28.5,62.78
121.0,107.0,28.5,62.79
121.0,107.0,28.5,62.8
121.0,107.0,28.5,62.8
121.0,107.0,28.5,62.8
121.0,106.9,28.5,62.8
121.0,106.9,28.5,62.8
121.0,106.9,28.5,62.8
121.0,106.8,28.49,62.8
121.0,106.7,28.49,62.81
121.0,106.7,28.48,62.82
120.9,106.6,28.47,62.83
120.9,106.5,28.46,62.84
120.9,106.5,28.45,62.85
120.8,106.4,28.44,62.86
120.8,106.4,28.43,62.87
120.8,106.3,28.42,62.89
120.7,106.3,28.41,62.91
120.7,106.4,28.41,62.93
120.7,106.5,28.4,62.94
120.7,106.5,28.4,62.95
120.8,106.6,28.4,62.96
120.7,106.6,28.4,62.97
120.7,106.6,28.4,62.98
120.8,106.7,28.4,62.99
120.7,106.7,28.4,63.0
120.6,106.7,28.4,63.01
120.6,106.6,28.4,63.02
120.5,106.5,28.4,63.03
120.4,106.4,28.4,63.03
120.3,106.3,28.4,63.03
120.3,106.2,28.4,63.03
120.4,106.3,28.4,63.03
120.3,106.2,28.41,63.03
120.2,106.1,28.42,63.03
120.2,106.1,28.42,63.03
120.3,106.1,28.42,63.02
120.3,106.1,28.42,63.01
120.3,106.1,28.42,63.0
120.4,106.1,28.42,63.0
120.4,106.1,28.42,63.0
120.3,106.1,28.42,63.0
120.3,106.1,28.43,63.0
120.4,106.1,28.43,63.0
120.4,106.2,28.42,63.0
120.5,106.3,28.42,63.0
120.5,106.4,28.42,63.0
120.6,106.5,28.42,63.0
120.7,106.6,28.43,63.0
120.7,106.7,28.44,62.99
120.8,106.8,28.44,62.98
120.9,106.8,28.44,62.97
120.8,106.8,28.43,62.96
120.8,106.9,28.42,62.95
120.9,106.8,28.42,62.94
120.8,106.7,28.42,62.93
120.7,106.6,28.42,62.92
120.7,106.5,28.42,62.91
120.6,106.4,28.41,62.9
120.5,106.3,28.4,62.9
120.4,106.2,28.4,62.91
120.3,106.3,28.39,62.92
120.4,106.2,28.38,62.93
120.3,106.1,28.37,62.94
120.3,106.2,28.36,62.95
120.3,106.2,28.35,62.97
120.3,106.2,28.34,62.99
120.2,106.2,28.33,63.01
120.2,106.2,28.32,63.04
120.3,106.2,28.31,63.07
120.3,106.2,28.3,63.09
120.3,106.1,28.3,63.11
120.3,106.2,28.3,63.14
120.4,106.2,28.3,63.17
120.4,106.2,28.3,63.2
120.5,106.3,28.3,63.22
120.6,106.4,28.3,63.24
120.7,106.5,28.3,63.27
120.8,106.6,28.3,63.29
120.8,106.7,28.3,63.31
120.9,106.8,28.3,63.33
121.0,106.9,28.3,63.35
120.9,106.8,28.3,63.36
120.9,106.9,28.3,63.37
120.9,106.9,28.3,63.38
120.9,106.9,28.3,63.39
120.9,106.9,28.3,63.4
120.9,106.9,28.3,63.4
120.9,106.9,28.3,63.4
120.9,106.9,28.3,63.4
120.9,106.9,28.3,63.4
120.9,106.9,28.3,63.4
121.0,107.0,28.3,63.4
121.0,107.0,28.3,63.4
121.0,107.0,28.3,63.4
121.0,107.0,28.3,63.4
121.0,107.0,28.3,63.4
121.0,107.0,28.29,63.4
121.0,106.9,28.28,63.4
121.0,106.9,28.27,63.4
121.0,106.9,28.26,63.4
121.0,106.9,28.25,63.41
121.0,106.9,28.24,63.42
121.0,106.9,28.23,63.43
121.0,106.9,28.22,63.44
121.0,106.9,28.21,63.45
121.0,106.9,28.2,63.47
121.0,106.9,28.2,63.49
121.0,107.0,28.2,63.51
121.0,107.0,28.2,63.53
121.0,107.0,28.2,63.55
121.0,107.0,28.2,63.57
121.0,107.0,28.2,63.59
121.0,107.0,28.2,63.61
121.0,107.0,28.2,63.63
121.0,107.0,28.2,63.66
121.0,107.0,28.2,63.67
121.0,107.0,28.2,63.68
121.0,107.0,28.2,63.7
121.0,107.0,28.2,63.72
121.0,107.0,28.2,63.74
121.0,107.0,28.2,63.75
121.0,107.0,28.2,63.76
121.0,107.0,28.2,63.77
121.0,106.9,28.2,63.78
121.0,106.9,28.2,63.77
121.0,106.9,28.2,63.77
121.0,106.9,28.2,63.77
121.0,106.9,28.2,63.76
121.0,106.9,28.2,63.75
121.0,106.9,28.2,63.74
121.0,106.9,28.2,63.73
121.0,106.9,28.2,63.72
121.0,106.9,28.2,63.71
121.0,107.0,28.2,63.7
121.0,107.0,28.2,63.7
121.0,107.0,28.2,63.7
121.0,107.0,28.2,63.7
121.0,107.0,28.2,63.69
121.0,107.0,28.2,63.69
121.0,107.0,28.2,63.69
121.0,107.0,28.2,63.69
121.0,107.0,28.2,63.69
120.9,106.9,28.2,63.69
120.9,106.9,28.2,63.69
120.9,106.9,28.2,63.69
120.9,106.9,28.2,63.69
120.9,106.9,28.2,63.69
120.9,106.9,28.2,63.7
120.9,106.9,28.2,63.7
120.9,106.9,28.2,63.7
120.9,106.9,28.21,63.7
120.9,106.9,28.21,63.7
121.0,107.0,28.22,63.7
121.0,107.0,28.23,63.7
121.0,107.0,28.24,63.7
121.0,107.0,28.25,63.69
121.0,107.0,28.26,63.68
121.0,107.0,28.27,63.67
121.0,107.0,28.28,63.66
121.0,107.0,28.29,63.65
121.0,107.0,28.29,63.64
121.0,107.0,28.3,63.63
121.0,107.0,28.3,63.62
121.0,107.0,28.3,63.61
121.0,107.0,28.3,63.6
121.0,107.0,28.3,63.6
121.0,107.0,28.3,63.6
121.0,107.0,28.3,63.59
121.0,107.0,28.3,63.58
121.0,107.0,28.3,63.57
121.0,107.0,28.3,63.56
121.0,107.0,28.3,63.55
121.0,107.0,28.3,63.54
